experiment,condition,seed,generation_count,gen,population_size,mutation_rate,tournament_size,elite_rate,architecture,parameter_count,input_pattern,weight_profile,best_fitness,avg_fitness
mutation_fine,mutation_0.250,43,24,18,16,0.25,5,0.2,1x16,242,default,baseline,249.44624042878053,243.9941753996123
mutation_fine,mutation_0.250,43,24,19,16,0.25,5,0.2,1x16,242,default,baseline,254.8366259991172,245.76173940291937
mutation_fine,mutation_0.250,43,24,20,16,0.25,5,0.2,1x16,242,default,baseline,254.8366259991172,249.00745997978873
mutation_fine,mutation_0.250,43,24,21,16,0.25,5,0.2,1x16,242,default,baseline,254.8366259991172,249.77616290718908
mutation_fine,mutation_0.250,43,24,22,16,0.25,5,0.2,1x16,242,default,baseline,255.27611583832316,252.43070884628335
mutation_fine,mutation_0.250,43,24,23,16,0.25,5,0.2,1x16,242,default,baseline,255.27611583832316,251.74351028123178
mutation_fine,mutation_0.250,43,24,24,16,0.25,5,0.2,1x16,242,default,baseline,257.57929511287546,253.73755526996766
mutation_fine,mutation_0.250,44,24,0,16,0.25,5,0.2,1x16,242,default,baseline,175.29002860123632,118.06396367334293
mutation_fine,mutation_0.250,44,24,1,16,0.25,5,0.2,1x16,242,default,baseline,175.29002860123632,150.17104254885675
mutation_fine,mutation_0.250,44,24,2,16,0.25,5,0.2,1x16,242,default,baseline,179.06591524486856,164.35052420014142
mutation_fine,mutation_0.250,44,24,3,16,0.25,5,0.2,1x16,242,default,baseline,179.79355049868565,169.7308643743516
mutation_fine,mutation_0.250,44,24,4,16,0.25,5,0.2,1x16,242,default,baseline,180.18269220941994,176.41795157130923
mutation_fine,mutation_0.250,44,24,5,16,0.25,5,0.2,1x16,242,default,baseline,182.85514934409622,178.08846597256863
mutation_fine,mutation_0.250,44,24,6,16,0.25,5,0.2,1x16,242,default,baseline,182.91331787991857,178.57829315698453
mutation_fine,mutation_0.250,44,24,7,16,0.25,5,0.2,1x16,242,default,baseline,183.38999975197265,179.694435066989
mutation_fine,mutation_0.250,44,24,8,16,0.25,5,0.2,1x16,242,default,baseline,192.19768933696582,182.72300579805943
mutation_fine,mutation_0.250,44,24,9,16,0.25,5,0.2,1x16,242,default,baseline,205.16442092231938,189.34075177166773
mutation_fine,mutation_0.250,44,24,10,16,0.25,5,0.2,1x16,242,default,baseline,232.70431689775273,203.09317708668576
mutation_fine,mutation_0.250,44,24,11,16,0.25,5,0.2,1x16,242,default,baseline,234.01828231692247,215.03329381465863
mutation_fine,mutation_0.250,44,24,12,16,0.25,5,0.2,1x16,242,default,baseline,239.37286080130724,228.08745018689098
mutation_fine,mutation_0.250,44,24,13,16,0.25,5,0.2,1x16,242,default,baseline,243.55229217083215,232.51209802369692
mutation_fine,mutation_0.250,44,24,14,16,0.25,5,0.2,1x16,242,default,baseline,247.43314388165606,237.26798098063102
mutation_fine,mutation_0.250,44,24,15,16,0.25,5,0.2,1x16,242,default,baseline,247.56903106450739,242.6301240298871
mutation_fine,mutation_0.250,44,24,16,16,0.25,5,0.2,1x16,242,default,baseline,248.77224334572685,245.78025498607985
mutation_fine,mutation_0.250,44,24,17,16,0.25,5,0.2,1x16,242,default,baseline,254.05522283748482,246.01294652850675
mutation_fine,mutation_0.250,44,24,18,16,0.25,5,0.2,1x16,242,default,baseline,254.8520276976524,248.93849852783285
mutation_fine,mutation_0.250,44,24,19,16,0.25,5,0.2,1x16,242,default,baseline,255.78711838572949,251.99755616753492
mutation_fine,mutation_0.250,44,24,20,16,0.25,5,0.2,1x16,242,default,baseline,256.0347731383131,253.2834082647463
mutation_fine,mutation_0.250,44,24,21,16,0.25,5,0.2,1x16,242,default,baseline,257.3264630347087,254.784434324232
mutation_fine,mutation_0.250,44,24,22,16,0.25,5,0.2,1x16,242,default,baseline,257.4717323485577,254.7051589794767
mutation_fine,mutation_0.250,44,24,23,16,0.25,5,0.2,1x16,242,default,baseline,258.0936751172854,256.724723164333
mutation_fine,mutation_0.250,44,24,24,16,0.25,5,0.2,1x16,242,default,baseline,258.3234654899028,256.0996046168377
mutation_fine,mutation_0.250,45,24,0,16,0.25,5,0.2,1x16,242,default,baseline,176.01205572940387,142.46705767544887
mutation_fine,mutation_0.250,45,24,1,16,0.25,5,0.2,1x16,242,default,baseline,176.01205572940387,142.00562811226035
mutation_fine,mutation_0.250,45,24,2,16,0.25,5,0.2,1x16,242,default,baseline,177.81728708938164,167.13701686075797
mutation_fine,mutation_0.250,45,24,3,16,0.25,5,0.2,1x16,242,default,baseline,179.6145016869372,175.45160395674623
mutation_fine,mutation_0.250,45,24,4,16,0.25,5,0.2,1x16,242,default,baseline,184.73993654563935,177.28162946091277
mutation_fine,mutation_0.250,45,24,5,16,0.25,5,0.2,1x16,242,default,baseline,197.00154942183173,180.41406577527127
mutation_fine,mutation_0.250,45,24,6,16,0.25,5,0.2,1x16,242,default,baseline,219.79833159686962,190.15878323279412
mutation_fine,mutation_0.250,45,24,7,16,0.25,5,0.2,1x16,242,default,baseline,241.84110842216964,205.02820864684517
mutation_fine,mutation_0.250,45,24,8,16,0.25,5,0.2,1x16,242,default,baseline,244.82156063311632,228.53454447339058
mutation_fine,mutation_0.250,45,24,9,16,0.25,5,0.2,1x16,242,default,baseline,246.95567951848057,237.84693756368947
mutation_fine,mutation_0.250,45,24,10,16,0.25,5,0.2,1x16,242,default,baseline,251.8220512723192,244.38768623395453
mutation_fine,mutation_0.250,45,24,11,16,0.25,5,0.2,1x16,242,default,baseline,256.0179695175612,249.9964276748645
mutation_fine,mutation_0.250,45,24,12,16,0.25,5,0.2,1x16,242,default,baseline,256.0179695175612,250.97598669465782
mutation_fine,mutation_0.250,45,24,13,16,0.25,5,0.2,1x16,242,default,baseline,256.840719470839,251.81001010371753
mutation_fine,mutation_0.250,45,24,14,16,0.25,5,0.2,1x16,242,default,baseline,258.3819588906008,252.7694384471572
mutation_fine,mutation_0.250,45,24,15,16,0.25,5,0.2,1x16,242,default,baseline,258.3819588906008,254.92143638883317
mutation_fine,mutation_0.250,45,24,16,16,0.25,5,0.2,1x16,242,default,baseline,260.2716126324749,253.18877414891767
mutation_fine,mutation_0.250,45,24,17,16,0.25,5,0.2,1x16,242,default,baseline,261.21238703276975,257.5227462948409
mutation_fine,mutation_0.250,45,24,18,16,0.25,5,0.2,1x16,242,default,baseline,262.56950173057135,258.82503742911524
mutation_fine,mutation_0.250,45,24,19,16,0.25,5,0.2,1x16,242,default,baseline,262.7618903433871,260.28638820363693
mutation_fine,mutation_0.250,45,24,20,16,0.25,5,0.2,1x16,242,default,baseline,263.6061080968348,259.9888628228476
mutation_fine,mutation_0.250,45,24,21,16,0.25,5,0.2,1x16,242,default,baseline,263.6061080968348,261.2907315333466
mutation_fine,mutation_0.250,45,24,22,16,0.25,5,0.2,1x16,242,default,baseline,264.337902766375,262.1476459382699
mutation_fine,mutation_0.250,45,24,23,16,0.25,5,0.2,1x16,242,default,baseline,264.4307600623631,262.4319157546041
mutation_fine,mutation_0.250,45,24,24,16,0.25,5,0.2,1x16,242,default,baseline,264.4307600623631,261.57510716830893
mutation_fine,mutation_0.250,46,24,0,16,0.25,5,0.2,1x16,242,default,baseline,164.28817654436307,118.77169150605076
mutation_fine,mutation_0.250,46,24,1,16,0.25,5,0.2,1x16,242,default,baseline,167.20723666528824,147.65139362300528
mutation_fine,mutation_0.250,46,24,2,16,0.25,5,0.2,1x16,242,default,baseline,170.5230408027736,145.72917275317604
mutation_fine,mutation_0.250,46,24,3,16,0.25,5,0.2,1x16,242,default,baseline,176.34674126835705,159.84592746727458
mutation_fine,mutation_0.250,46,24,4,16,0.25,5,0.2,1x16,242,default,baseline,183.59992306927322,153.91288815581055
mutation_fine,mutation_0.250,46,24,5,16,0.25,5,0.2,1x16,242,default,baseline,183.59992306927322,153.72026807305312
mutation_fine,mutation_0.250,46,24,6,16,0.25,5,0.2,1x16,242,default,baseline,186.15255429916607,168.0971183746992
mutation_fine,mutation_0.250,46,24,7,16,0.25,5,0.2,1x16,242,default,baseline,189.34362958901502,176.59050891984668
mutation_fine,mutation_0.250,46,24,8,16,0.25,5,0.2,1x16,242,default,baseline,205.95120080505305,174.50058146507646
mutation_fine,mutation_0.250,46,24,9,16,0.25,5,0.2,1x16,242,default,baseline,220.6300076417341,196.37375195189438
mutation_fine,mutation_0.250,46,24,10,16,0.25,5,0.2,1x16,242,default,baseline,235.60102154082097,203.93526859464828
mutation_fine,mutation_0.250,46,24,11,16,0.25,5,0.2,1x16,242,default,baseline,247.597541554156,224.5261219080445
mutation_fine,mutation_0.250,46,24,12,16,0.25,5,0.2,1x16,242,default,baseline,252.9890663426052,232.2918205692385
mutation_fine,mutation_0.250,46,24,13,16,0.25,5,0.2,1x16,242,default,baseline,253.28296043151974,239.64137282271554
mutation_fine,mutation_0.250,46,24,14,16,0.25,5,0.2,1x16,242,default,baseline,255.73584878897267,245.30199386854727
mutation_fine,mutation_0.250,46,24,15,16,0.25,5,0.2,1x16,242,default,baseline,258.2629234562435,252.900357257159
mutation_fine,mutation_0.250,46,24,16,16,0.25,5,0.2,1x16,242,default,baseline,259.24789261630224,256.7933597876912
mutation_fine,mutation_0.250,46,24,17,16,0.25,5,0.2,1x16,242,default,baseline,260.4189098907882,258.1168976022773
mutation_fine,mutation_0.250,46,24,18,16,0.25,5,0.2,1x16,242,default,baseline,260.51968738376763,258.338717107868
mutation_fine,mutation_0.250,46,24,19,16,0.25,5,0.2,1x16,242,default,baseline,260.8504191925524,258.02781082058834
mutation_fine,mutation_0.250,46,24,20,16,0.25,5,0.2,1x16,242,default,baseline,260.8504191925524,258.1973118504693
mutation_fine,mutation_0.250,46,24,21,16,0.25,5,0.2,1x16,242,default,baseline,260.8504191925524,258.08564263325263
mutation_fine,mutation_0.250,46,24,22,16,0.25,5,0.2,1x16,242,default,baseline,262.49643405861616,259.3222783464486
mutation_fine,mutation_0.250,46,24,23,16,0.25,5,0.2,1x16,242,default,baseline,262.99490537157016,260.09111471948967
mutation_fine,mutation_0.250,46,24,24,16,0.25,5,0.2,1x16,242,default,baseline,262.99490537157016,260.33794197891143
mutation_fine,mutation_0.300,42,24,0,16,0.3,5,0.2,1x16,242,default,baseline,174.64691605755775,123.93725940568496
mutation_fine,mutation_0.300,42,24,1,16,0.3,5,0.2,1x16,242,default,baseline,174.64691605755775,142.48469828003897
mutation_fine,mutation_0.300,42,24,2,16,0.3,5,0.2,1x16,242,default,baseline,182.00141194580482,166.73646494659738
mutation_fine,mutation_0.300,42,24,3,16,0.3,5,0.2,1x16,242,default,baseline,184.24803857157275,172.98770330126817
mutation_fine,mutation_0.300,42,24,4,16,0.3,5,0.2,1x16,242,default,baseline,194.3230241381931,172.945013433409
mutation_fine,mutation_0.300,42,24,5,16,0.3,5,0.2,1x16,242,default,baseline,217.29478923318914,188.73710843600287
mutation_fine,mutation_0.300,42,24,6,16,0.3,5,0.2,1x16,242,default,baseline,231.59909375316306,194.62952468469746
mutation_fine,mutation_0.300,42,24,7,16,0.3,5,0.2,1x16,242,default,baseline,234.64344068693612,215.38915894865875
mutation_fine,mutation_0.300,42,24,8,16,0.3,5,0.2,1x16,242,default,baseline,250.78063130373425,230.7158846489224
mutation_fine,mutation_0.300,42,24,9,16,0.3,5,0.2,1x16,242,default,baseline,250.78063130373425,236.25226766093235
mutation_fine,mutation_0.300,42,24,10,16,0.3,5,0.2,1x16,242,default,baseline,253.8149146350398,246.74356951263448
mutation_fine,mutation_0.300,42,24,11,16,0.3,5,0.2,1x16,242,default,baseline,259.237842407448,249.96217684658933
mutation_fine,mutation_0.300,42,24,12,16,0.3,5,0.2,1x16,242,default,baseline,262.6130765045599,253.90796777922645
mutation_fine,mutation_0.300,42,24,13,16,0.3,5,0.2,1x16,242,default,baseline,262.6130765045599,256.3887958658817
mutation_fine,mutation_0.300,42,24,14,16,0.3,5,0.2,1x16,242,default,baseline,262.6130765045599,257.3689327104903
mutation_fine,mutation_0.300,42,24,15,16,0.3,5,0.2,1x16,242,default,baseline,262.6130765045599,258.8721676548465
mutation_fine,mutation_0.300,42,24,16,16,0.3,5,0.2,1x16,242,default,baseline,263.4766947820461,260.21443502127994
mutation_fine,mutation_0.300,42,24,17,16,0.3,5,0.2,1x16,242,default,baseline,263.62650525348795,259.6711304603473
mutation_fine,mutation_0.300,42,24,18,16,0.3,5,0.2,1x16,242,default,baseline,263.62650525348795,260.98827135618717
mutation_fine,mutation_0.300,42,24,19,16,0.3,5,0.2,1x16,242,default,baseline,263.62650525348795,260.62509289706486
mutation_fine,mutation_0.300,42,24,20,16,0.3,5,0.2,1x16,242,default,baseline,263.62650525348795,261.3098733894657
mutation_fine,mutation_0.300,42,24,21,16,0.3,5,0.2,1x16,242,default,baseline,263.62650525348795,260.35082085729863
mutation_fine,mutation_0.300,42,24,22,16,0.3,5,0.2,1x16,242,default,baseline,264.3173804152554,261.4469114273976
mutation_fine,mutation_0.300,42,24,23,16,0.3,5,0.2,1x16,242,default,baseline,264.3173804152554,261.3663704318218
mutation_fine,mutation_0.300,42,24,24,16,0.3,5,0.2,1x16,242,default,baseline,264.3173804152554,260.45188490481434
mutation_fine,mutation_0.300,43,24,0,16,0.3,5,0.2,1x16,242,default,baseline,173.15606138289232,124.72290905134332
mutation_fine,mutation_0.300,43,24,1,16,0.3,5,0.2,1x16,242,default,baseline,175.32807065706876,155.19257392561863
mutation_fine,mutation_0.300,43,24,2,16,0.3,5,0.2,1x16,242,default,baseline,175.32807065706876,167.39582844793426
mutation_fine,mutation_0.300,43,24,3,16,0.3,5,0.2,1x16,242,default,baseline,175.7320184324588,172.2063125815061
mutation_fine,mutation_0.300,43,24,4,16,0.3,5,0.2,1x16,242,default,baseline,176.20447952081096,173.19250571436038
mutation_fine,mutation_0.300,43,24,5,16,0.3,5,0.2,1x16,242,default,baseline,177.67383574435996,172.84199889491174
mutation_fine,mutation_0.300,43,24,6,16,0.3,5,0.2,1x16,242,default,baseline,182.59322239926152,175.99000542349614
mutation_fine,mutation_0.300,43,24,7,16,0.3,5,0.2,1x16,242,default,baseline,185.70215949313754,178.89300655019116
mutation_fine,mutation_0.300,43,24,8,16,0.3,5,0.2,1x16,242,default,baseline,190.5291254396517,181.16583713072637
mutation_fine,mutation_0.300,43,24,9,16,0.3,5,0.2,1x16,242,default,baseline,194.1655392555963,187.08810155553545
mutation_fine,mutation_0.300,43,24,10,16,0.3,5,0.2,1x16,242,default,baseline,197.72325107357545,188.54424596490253
mutation_fine,mutation_0.300,43,24,11,16,0.3,5,0.2,1x16,242,default,baseline,207.4518423550502,195.33900114325127
mutation_fine,mutation_0.300,43,24,12,16,0.3,5,0.2,1x16,242,default,baseline,221.088507076962,201.7366049615015
mutation_fine,mutation_0.300,43,24,13,16,0.3,5,0.2,1x16,242,default,baseline,227.01577166577812,213.99050222306406
mutation_fine,mutation_0.300,43,24,14,16,0.3,5,0.2,1x16,242,default,baseline,231.27500191953715,223.64994263661708
mutation_fine,mutation_0.300,43,24,15,16,0.3,5,0.2,1x16,242,default,baseline,236.1614119283169,228.26341594798112
mutation_fine,mutation_0.300,43,24,16,16,0.3,5,0.2,1x16,242,default,baseline,240.64113620758906,230.7730504906138
mutation_fine,mutation_0.300,43,24,17,16,0.3,5,0.2,1x16,242,default,baseline,242.32139144307112,231.16051353400098
mutation_fine,mutation_0.300,43,24,18,16,0.3,5,0.2,1x16,242,default,baseline,243.78763776725123,236.63776593710514
mutation_fine,mutation_0.300,43,24,19,16,0.3,5,0.2,1x16,242,default,baseline,248.03687957459266,240.30199149328632
mutation_fine,mutation_0.300,43,24,20,16,0.3,5,0.2,1x16,242,default,baseline,248.60577889813987,243.36695593129966
mutation_fine,mutation_0.300,43,24,21,16,0.3,5,0.2,1x16,242,default,baseline,250.31253516282067,242.72169543665382
mutation_fine,mutation_0.300,43,24,22,16,0.3,5,0.2,1x16,242,default,baseline,253.1652363388069,247.18575558077328
mutation_fine,mutation_0.300,43,24,23,16,0.3,5,0.2,1x16,242,default,baseline,254.2648279272388,249.84081457183225
mutation_fine,mutation_0.300,43,24,24,16,0.3,5,0.2,1x16,242,default,baseline,254.2648279272388,247.7572203053046
mutation_fine,mutation_0.300,44,24,0,16,0.3,5,0.2,1x16,242,default,baseline,175.29002860123632,118.06396367334293
mutation_fine,mutation_0.300,44,24,1,16,0.3,5,0.2,1x16,242,default,baseline,175.29002860123632,150.51354221996738
mutation_fine,mutation_0.300,44,24,2,16,0.3,5,0.2,1x16,242,default,baseline,179.34918433984313,165.46465862753632
mutation_fine,mutation_0.300,44,24,3,16,0.3,5,0.2,1x16,242,default,baseline,191.41553865778303,174.4317337691749
mutation_fine,mutation_0.300,44,24,4,16,0.3,5,0.2,1x16,242,default,baseline,191.41553865778303,174.6535196042169
mutation_fine,mutation_0.300,44,24,5,16,0.3,5,0.2,1x16,242,default,baseline,200.67205382869486,175.7726465313059
mutation_fine,mutation_0.300,44,24,6,16,0.3,5,0.2,1x16,242,default,baseline,217.09994922682614,185.4610154681193
mutation_fine,mutation_0.300,44,24,7,16,0.3,5,0.2,1x16,242,default,baseline,217.40960048500355,199.46757222278654
mutation_fine,mutation_0.300,44,24,8,16,0.3,5,0.2,1x16,242,default,baseline,224.80939898639502,210.83376746449923
mutation_fine,mutation_0.300,44,24,9,16,0.3,5,0.2,1x16,242,default,baseline,238.43588404686898,220.70054926633003
mutation_fine,mutation_0.300,44,24,10,16,0.3,5,0.2,1x16,242,default,baseline,245.76382547820918,235.34035092391423
mutation_fine,mutation_0.300,44,24,11,16,0.3,5,0.2,1x16,242,default,baseline,246.7135553860339,237.72396465834322
mutation_fine,mutation_0.300,44,24,12,16,0.3,5,0.2,1x16,242,default,baseline,253.78279375288986,242.71262827318264
mutation_fine,mutation_0.300,44,24,13,16,0.3,5,0.2,1x16,242,default,baseline,253.78279375288986,246.19932942560715
mutation_fine,mutation_0.300,44,24,14,16,0.3,5,0.2,1x16,242,default,baseline,253.78279375288986,248.78754908191416
mutation_fine,mutation_0.300,44,24,15,16,0.3,5,0.2,1x16,242,default,baseline,253.81359426276308,250.39992006694183
mutation_fine,mutation_0.300,44,24,16,16,0.3,5,0.2,1x16,242,default,baseline,257.65618777234306,252.50247030409298
mutation_fine,mutation_0.300,44,24,17,16,0.3,5,0.2,1x16,242,default,baseline,258.41335397170144,253.67661603741954
mutation_fine,mutation_0.300,44,24,18,16,0.3,5,0.2,1x16,242,default,baseline,259.6717937495053,253.9122607819791
mutation_fine,mutation_0.300,44,24,19,16,0.3,5,0.2,1x16,242,default,baseline,260.993020554444,257.0136278292562
mutation_fine,mutation_0.300,44,24,20,16,0.3,5,0.2,1x16,242,default,baseline,260.993020554444,256.3328599420385
mutation_fine,mutation_0.300,44,24,21,16,0.3,5,0.2,1x16,242,default,baseline,260.993020554444,257.7867717225845
mutation_fine,mutation_0.300,44,24,22,16,0.3,5,0.2,1x16,242,default,baseline,260.993020554444,258.2878616989967
mutation_fine,mutation_0.300,44,24,23,16,0.3,5,0.2,1x16,242,default,baseline,261.432536978454,258.4245418408011
mutation_fine,mutation_0.300,44,24,24,16,0.3,5,0.2,1x16,242,default,baseline,261.432536978454,258.0566855287633
mutation_fine,mutation_0.300,45,24,0,16,0.3,5,0.2,1x16,242,default,baseline,176.01205572940387,142.46705767544887
mutation_fine,mutation_0.300,45,24,1,16,0.3,5,0.2,1x16,242,default,baseline,176.01205572940387,142.45172036933488
mutation_fine,mutation_0.300,45,24,2,16,0.3,5,0.2,1x16,242,default,baseline,176.10134287038443,166.40035012320408
mutation_fine,mutation_0.300,45,24,3,16,0.3,5,0.2,1x16,242,default,baseline,180.68757547930417,173.9395196629567
mutation_fine,mutation_0.300,45,24,4,16,0.3,5,0.2,1x16,242,default,baseline,180.68757547930417,176.12754705326228
mutation_fine,mutation_0.300,45,24,5,16,0.3,5,0.2,1x16,242,default,baseline,197.3504306721486,180.13055609122412
mutation_fine,mutation_0.300,45,24,6,16,0.3,5,0.2,1x16,242,default,baseline,211.87855809640047,189.4646298950024
mutation_fine,mutation_0.300,45,24,7,16,0.3,5,0.2,1x16,242,default,baseline,218.16670541573362,196.87346539312887
mutation_fine,mutation_0.300,45,24,8,16,0.3,5,0.2,1x16,242,default,baseline,218.16670541573362,206.3885588485194
mutation_fine,mutation_0.300,45,24,9,16,0.3,5,0.2,1x16,242,default,baseline,230.04837241437335,215.07272478741586
mutation_fine,mutation_0.300,45,24,10,16,0.3,5,0.2,1x16,242,default,baseline,240.11041990031356,222.85813936515245
mutation_fine,mutation_0.300,45,24,11,16,0.3,5,0.2,1x16,242,default,baseline,242.98835363048852,230.67652786961685
mutation_fine,mutation_0.300,45,24,12,16,0.3,5,0.2,1x16,242,default,baseline,252.56140133661643,237.78226279809383
mutation_fine,mutation_0.300,45,24,13,16,0.3,5,0.2,1x16,242,default,baseline,252.56140133661643,244.96289079035103
mutation_fine,mutation_0.300,45,24,14,16,0.3,5,0.2,1x16,242,default,baseline,254.08786636322645,247.23414916161084
mutation_fine,mutation_0.300,45,24,15,16,0.3,5,0.2,1x16,242,default,baseline,255.83521576299503,248.67391490704279
mutation_fine,mutation_0.300,45,24,16,16,0.3,5,0.2,1x16,242,default,baseline,255.83521576299503,249.83935157950367
mutation_fine,mutation_0.300,45,24,17,16,0.3,5,0.2,1x16,242,default,baseline,257.09927584467795,248.67915943202843
mutation_fine,mutation_0.300,45,24,18,16,0.3,5,0.2,1x16,242,default,baseline,257.29364171389045,252.05621469659332
mutation_fine,mutation_0.300,45,24,19,16,0.3,5,0.2,1x16,242,default,baseline,258.9353521958699,252.33769122986928
mutation_fine,mutation_0.300,45,24,20,16,0.3,5,0.2,1x16,242,default,baseline,258.9353521958699,253.37379870958597
mutation_fine,mutation_0.300,45,24,21,16,0.3,5,0.2,1x16,242,default,baseline,258.9353521958699,254.83155071589425
mutation_fine,mutation_0.300,45,24,22,16,0.3,5,0.2,1x16,242,default,baseline,258.9353521958699,254.4888974533301
mutation_fine,mutation_0.300,45,24,23,16,0.3,5,0.2,1x16,242,default,baseline,259.7255706276018,255.61911385360835
mutation_fine,mutation_0.300,45,24,24,16,0.3,5,0.2,1x16,242,default,baseline,259.7255706276018,256.57027992865653
mutation_fine,mutation_0.300,46,24,0,16,0.3,5,0.2,1x16,242,default,baseline,164.28817654436307,118.77169150605076
mutation_fine,mutation_0.300,46,24,1,16,0.3,5,0.2,1x16,242,default,baseline,167.28889548868187,147.55050356969184
mutation_fine,mutation_0.300,46,24,2,16,0.3,5,0.2,1x16,242,default,baseline,171.92156857105095,148.1718731157735
mutation_fine,mutation_0.300,46,24,3,16,0.3,5,0.2,1x16,242,default,baseline,175.63857973029133,168.04034990207043
mutation_fine,mutation_0.300,46,24,4,16,0.3,5,0.2,1x16,242,default,baseline,189.46171607937674,173.03323978871225
mutation_fine,mutation_0.300,46,24,5,16,0.3,5,0.2,1x16,242,default,baseline,199.95746887366394,179.57826764622592
mutation_fine,mutation_0.300,46,24,6,16,0.3,5,0.2,1x16,242,default,baseline,212.3150225542273,195.03730584117272
mutation_fine,mutation_0.300,46,24,7,16,0.3,5,0.2,1x16,242,default,baseline,226.65187657472373,209.24100934919568
mutation_fine,mutation_0.300,46,24,8,16,0.3,5,0.2,1x16,242,default,baseline,232.42284988620224,214.92414180788182
mutation_fine,mutation_0.300,46,24,9,16,0.3,5,0.2,1x16,242,default,baseline,241.15431468268667,227.23480290961476
mutation_fine,mutation_0.300,46,24,10,16,0.3,5,0.2,1x16,242,default,baseline,242.56319209290984,231.29366856281425
mutation_fine,mutation_0.300,46,24,11,16,0.3,5,0.2,1x16,242,default,baseline,247.793655308477,237.6461300574256
mutation_fine,mutation_0.300,46,24,12,16,0.3,5,0.2,1x16,242,default,baseline,253.28556999430117,245.09808037317157
mutation_fine,mutation_0.300,46,24,13,16,0.3,5,0.2,1x16,242,default,baseline,255.04064290358215,247.4945443771403
mutation_fine,mutation_0.300,46,24,14,16,0.3,5,0.2,1x16,242,default,baseline,255.04064290358215,250.24211709885074
mutation_fine,mutation_0.300,46,24,15,16,0.3,5,0.2,1x16,242,default,baseline,256.6947875984685,251.29607819512427
mutation_fine,mutation_0.300,46,24,16,16,0.3,5,0.2,1x16,242,default,baseline,259.03862719876344,251.76003284824017
mutation_fine,mutation_0.300,46,24,17,16,0.3,5,0.2,1x16,242,default,baseline,259.97076434446416,256.50914168499617
mutation_fine,mutation_0.300,46,24,18,16,0.3,5,0.2,1x16,242,default,baseline,260.08032237543637,256.4827624501889
mutation_fine,mutation_0.300,46,24,19,16,0.3,5,0.2,1x16,242,default,baseline,260.19980231990905,255.31818054191422
mutation_fine,mutation_0.300,46,24,20,16,0.3,5,0.2,1x16,242,default,baseline,261.2545326795498,256.32616116551304
mutation_fine,mutation_0.300,46,24,21,16,0.3,5,0.2,1x16,242,default,baseline,262.2416953006051,259.4141089533498
mutation_fine,mutation_0.300,46,24,22,16,0.3,5,0.2,1x16,242,default,baseline,262.6189487532647,258.7199734516477
mutation_fine,mutation_0.300,46,24,23,16,0.3,5,0.2,1x16,242,default,baseline,262.6189487532647,259.1095197034437
mutation_fine,mutation_0.300,46,24,24,16,0.3,5,0.2,1x16,242,default,baseline,262.7795476357269,259.32835156093336
long_run,default_0.05_t3,42,36,0,16,0.05,3,0.2,1x16,242,default,baseline,174.64691605755775,123.93725940568496
long_run,default_0.05_t3,42,36,1,16,0.05,3,0.2,1x16,242,default,baseline,174.64691605755775,148.9639298638253
long_run,default_0.05_t3,42,36,2,16,0.05,3,0.2,1x16,242,default,baseline,174.64691605755775,160.42390611248203
long_run,default_0.05_t3,42,36,3,16,0.05,3,0.2,1x16,242,default,baseline,174.64691605755775,157.5669628087997
long_run,default_0.05_t3,42,36,4,16,0.05,3,0.2,1x16,242,default,baseline,175.73311601712504,164.23801538483656
long_run,default_0.05_t3,42,36,5,16,0.05,3,0.2,1x16,242,default,baseline,175.73311601712504,168.56865332272028
long_run,default_0.05_t3,42,36,6,16,0.05,3,0.2,1x16,242,default,baseline,181.04595937421925,163.04693308673495
long_run,default_0.05_t3,42,36,7,16,0.05,3,0.2,1x16,242,default,baseline,181.04595937421925,174.43551415475696
long_run,default_0.05_t3,42,36,8,16,0.05,3,0.2,1x16,242,default,baseline,189.51639930645035,178.40913634734326
long_run,default_0.05_t3,42,36,9,16,0.05,3,0.2,1x16,242,default,baseline,191.06371560566043,181.1986107018677
long_run,default_0.05_t3,42,36,10,16,0.05,3,0.2,1x16,242,default,baseline,192.8684936039523,186.61038690753907
long_run,default_0.05_t3,42,36,11,16,0.05,3,0.2,1x16,242,default,baseline,193.2444389304991,187.59571831130853
long_run,default_0.05_t3,42,36,12,16,0.05,3,0.2,1x16,242,default,baseline,201.46595515347644,191.1277579053972
long_run,default_0.05_t3,42,36,13,16,0.05,3,0.2,1x16,242,default,baseline,201.46595515347644,194.023417998318
long_run,default_0.05_t3,42,36,14,16,0.05,3,0.2,1x16,242,default,baseline,207.9504699640604,195.6492901170945
long_run,default_0.05_t3,42,36,15,16,0.05,3,0.2,1x16,242,default,baseline,216.4896343896622,199.10776492017902
long_run,default_0.05_t3,42,36,16,16,0.05,3,0.2,1x16,242,default,baseline,227.1099939595582,203.47476562359833
long_run,default_0.05_t3,42,36,17,16,0.05,3,0.2,1x16,242,default,baseline,237.04337215376117,215.14617154052345
long_run,default_0.05_t3,42,36,18,16,0.05,3,0.2,1x16,242,default,baseline,237.04337215376117,220.3149075274634
long_run,default_0.05_t3,42,36,19,16,0.05,3,0.2,1x16,242,default,baseline,238.36310551663848,229.36186104740935
long_run,default_0.05_t3,42,36,20,16,0.05,3,0.2,1x16,242,default,baseline,244.53851842371557,234.49206492460644
long_run,default_0.05_t3,42,36,21,16,0.05,3,0.2,1x16,242,default,baseline,246.51885843893393,239.02489897784602
